I,II,RESP,SCG,timestamp
-0.091,-0.046,-0.118,-1.404,6.019600000000025
-0.09,-0.046,-0.117,-1.404,6.019800000000032
-0.09,-0.046,-0.117,-1.373,6.019999999999982
-0.09,-0.046,-0.117,-1.373,6.0201999999999884
-0.089,-0.045,-0.117,-1.343,6.020399999999995
-0.089,-0.045,-0.117,-1.343,6.020600000000002
-0.088,-0.045,-0.117,-1.343,6.020800000000008
-0.088,-0.045,-0.117,-1.343,6.021000000000015
-0.087,-0.045,-0.116,-1.312,6.021200000000022
-0.087,-0.045,-0.116,-1.312,6.021400000000028
-0.086,-0.044,-0.116,-1.312,6.021600000000035
-0.086,-0.044,-0.116,-1.312,6.021799999999985
-0.085,-0.044,-0.116,-1.312,6.021999999999991
-0.085,-0.044,-0.116,-1.282,6.022199999999998
-0.084,-0.043,-0.115,-1.282,6.022400000000005
-0.084,-0.043,-0.115,-1.282,6.022600000000011
-0.083,-0.043,-0.115,-1.251,6.022800000000018
-0.082,-0.042,-0.115,-1.251,6.023000000000025
-0.082,-0.042,-0.115,-1.221,6.023200000000031
-0.081,-0.042,-0.114,-1.19,6.023399999999981
-0.081,-0.041,-0.114,-1.16,6.023599999999988
-0.08,-0.041,-0.114,-1.129,6.023799999999994
-0.079,-0.041,-0.114,-1.129,6.024000000000001
-0.079,-0.041,-0.114,-1.068,6.0242000000000075
-0.078,-0.041,-0.114,-1.038,6.024400000000014
-0.078,-0.04,-0.114,-1.007,6.024600000000021
-0.077,-0.04,-0.113,-0.977,6.0248000000000275
-0.077,-0.04,-0.113,-0.946,6.025000000000034
-0.076,-0.04,-0.113,-0.916,6.025199999999984
-0.075,-0.039,-0.113,-0.885,6.0253999999999905
-0.075,-0.039,-0.113,-0.885,6.025599999999997
-0.074,-0.039,-0.113,-0.854,6.025800000000004
-0.074,-0.039,-0.112,-0.824,6.0260000000000105
-0.074,-0.038,-0.112,-0.824,6.026200000000017
-0.073,-0.038,-0.112,-0.793,6.026400000000024
-0.073,-0.038,-0.112,-0.793,6.02660000000003
-0.072,-0.038,-0.112,-0.793,6.026800000000037
-0.072,-0.038,-0.111,-0.793,6.026999999999987
-0.071,-0.038,-0.111,-0.793,6.0271999999999935
-0.071,-0.038,-0.111,-0.793,6.0274
-0.07,-0.038,-0.111,-0.824,6.027600000000007
-0.07,-0.037,-0.111,-0.824,6.027800000000013
-0.07,-0.037,-0.111,-0.824,6.02800000000002
-0.07,-0.037,-0.11,-0.824,6.028200000000027
-0.069,-0.037,-0.11,-0.824,6.028400000000033
-0.069,-0.037,-0.11,-0.854,6.028599999999983
-0.069,-0.037,-0.11,-0.854,6.02879999999999
-0.068,-0.037,-0.11,-0.854,6.028999999999996
-0.068,-0.037,-0.11,-0.854,6.029200000000003
-0.068,-0.037,-0.11,-0.824,6.02940000000001
-0.068,-0.037,-0.11,-0.824,6.029600000000016
-0.067,-0.037,-0.109,-0.824,6.029800000000023
-0.067,-0.037,-0.109,-0.824,6.03000000000003
-0.067,-0.036,-0.109,-0.793,6.030200000000036
-0.067,-0.036,-0.109,-0.793,6.030399999999986
-0.067,-0.036,-0.109,-0.763,6.030599999999993
-0.067,-0.037,-0.108,-0.733,6.030799999999999
-0.067,-0.037,-0.108,-0.733,6.031000000000006
-0.067,-0.037,-0.108,-0.702,6.0312000000000126
-0.066,-0.037,-0.108,-0.671,6.031400000000019
-0.066,-0.037,-0.108,-0.641,6.031600000000026
-0.066,-0.037,-0.108,-0.641,6.0318000000000325
-0.066,-0.037,-0.107,-0.61,6.031999999999982
-0.066,-0.037,-0.107,-0.58,6.032199999999989
-0.067,-0.037,-0.107,-0.549,6.0323999999999955
-0.067,-0.037,-0.107,-0.519,6.032600000000002
-0.067,-0.038,-0.107,-0.519,6.032800000000009
-0.067,-0.038,-0.107,-0.488,6.0330000000000155
-0.067,-0.038,-0.106,-0.458,6.033200000000022
-0.067,-0.038,-0.106,-0.458,6.033400000000029
-0.067,-0.038,-0.106,-0.458,6.033600000000035
-0.067,-0.038,-0.106,-0.427,6.033799999999985
-0.068,-0.039,-0.106,-0.427,6.033999999999992
-0.068,-0.039,-0.106,-0.427,6.0341999999999985
-0.068,-0.039,-0.106,-0.427,6.034400000000005
-0.068,-0.039,-0.105,-0.427,6.034600000000012
-0.069,-0.04,-0.105,-0.458,6.034800000000018
-0.069,-0.04,-0.105,-0.458,6.035000000000025
-0.069,-0.04,-0.105,-0.458,6.035200000000032
-0.07,-0.04,-0.105,-0.488,6.0353999999999814
-0.07,-0.041,-0.105,-0.488,6.035599999999988
-0.07,-0.041,-0.104,-0.488,6.035799999999995
-0.07,-0.041,-0.104,-0.488,6.036000000000001
-0.071,-0.041,-0.104,-0.488,6.036200000000008
-0.071,-0.042,-0.104,-0.488,6.036400000000015
-0.071,-0.042,-0.104,-0.488,6.036600000000021
-0.072,-0.042,-0.104,-0.458,6.036800000000028
-0.072,-0.042,-0.103,-0.458,6.037000000000035
-0.072,-0.043,-0.103,-0.427,6.037199999999984
-0.073,-0.043,-0.103,-0.427,6.037399999999991
-0.073,-0.043,-0.103,-0.397,6.037599999999998
-0.074,-0.043,-0.103,-0.366,6.037800000000004
-0.074,-0.044,-0.103,-0.366,6.038000000000011
-0.074,-0.044,-0.103,-0.336,6.0382000000000176
-0.074,-0.044,-0.103,-0.305,6.038400000000024
-0.075,-0.045,-0.102,-0.305,6.038600000000031
-0.075,-0.045,-0.102,-0.275,6.0388000000000375
-0.075,-0.045,-0.102,-0.275,6.038999999999987
-0.075,-0.045,-0.102,-0.244,6.039199999999994
-0.076,-0.045,-0.102,-0.244,6.0394000000000005
-0.076,-0.046,-0.101,-0.214,6.039600000000007
-0.076,-0.046,-0.101,-0.214,6.039800000000014
-0.077,-0.046,-0.101,-0.214,6.0400000000000205
-0.077,-0.046,-0.101,-0.183,6.040200000000027
-0.077,-0.047,-0.101,-0.183,6.040400000000034
-0.077,-0.047,-0.101,-0.183,6.0405999999999835
-0.078,-0.047,-0.1,-0.153,6.04079999999999
-0.078,-0.047,-0.1,-0.153,6.040999999999997
-0.078,-0.048,-0.1,-0.153,6.0412000000000035
-0.078,-0.048,-0.1,-0.153,6.04140000000001
-0.078,-0.048,-0.1,-0.153,6.041600000000017
-0.078,-0.048,-0.1,-0.153,6.041800000000023
-0.078,-0.048,-0.099,-0.153,6.04200000000003
-0.078,-0.049,-0.099,-0.153,6.042200000000037
-0.079,-0.049,-0.099,-0.153,6.0423999999999864
-0.079,-0.049,-0.099,-0.153,6.042599999999993
-0.079,-0.049,-0.099,-0.153,6.0428
-0.079,-0.049,-0.099,-0.153,6.043000000000006
-0.079,-0.049,-0.099,-0.153,6.043200000000013
-0.079,-0.049,-0.099,-0.153,6.04340000000002
-0.078,-0.049,-0.098,-0.153,6.043600000000026
-0.078,-0.049,-0.098,-0.153,6.043800000000033
-0.078,-0.05,-0.098,-0.122,6.043999999999983
-0.078,-0.05,-0.098,-0.122,6.044199999999989
-0.078,-0.05,-0.098,-0.122,6.044399999999996
-0.078,-0.05,-0.098,-0.122,6.044600000000003
-0.078,-0.05,-0.097,-0.091,6.044800000000009
-0.078,-0.05,-0.097,-0.091,6.045000000000016
-0.078,-0.05,-0.097,-0.091,6.0452000000000226
-0.078,-0.05,-0.097,-0.122,6.045400000000029
-0.077,-0.05,-0.097,-0.122,6.045600000000036
-0.077,-0.05,-0.096,-0.153,6.045799999999986
-0.077,-0.05,-0.096,-0.153,6.045999999999992
-0.077,-0.05,-0.096,-0.183,6.046199999999999
-0.076,-0.05,-0.096,-0.214,6.0464000000000055
-0.076,-0.05,-0.096,-0.214,6.046600000000012
-0.076,-0.05,-0.096,-0.244,6.046800000000019
-0.075,-0.05,-0.096,-0.244,6.0470000000000255
-0.075,-0.05,-0.096,-0.244,6.047200000000032
-0.075,-0.05,-0.095,-0.244,6.047399999999982
-0.074,-0.05,-0.095,-0.244,6.0475999999999885
-0.074,-0.05,-0.095,-0.244,6.047799999999995
-0.074,-0.05,-0.095,-0.244,6.048000000000002
-0.073,-0.05,-0.095,-0.244,6.0482000000000085
-0.073,-0.05,-0.095,-0.244,6.048400000000015
-0.072,-0.05,-0.094,-0.214,6.048600000000022
-0.071,-0.049,-0.094,-0.214,6.048800000000028
-0.071,-0.049,-0.094,-0.214,6.049000000000035
-0.07,-0.049,-0.094,-0.214,6.049199999999985
-0.07,-0.049,-0.094,-0.183,6.0493999999999915
-0.07,-0.049,-0.094,-0.183,6.049599999999998
-0.069,-0.049,-0.093,-0.153,6.049800000000005
-0.068,-0.049,-0.093,-0.153,6.050000000000011
-0.068,-0.049,-0.093,-0.122,6.050200000000018
-0.067,-0.048,-0.093,-0.122,6.050400000000025
-0.067,-0.048,-0.093,-0.091,6.050600000000031
-0.067,-0.048,-0.093,-0.091,6.050799999999981
-0.066,-0.048,-0.092,-0.061,6.050999999999988
-0.065,-0.047,-0.092,-0.061,6.051199999999994
-0.065,-0.047,-0.092,-0.061,6.051400000000001
-0.064,-0.047,-0.092,-0.061,6.051600000000008
-0.064,-0.047,-0.092,-0.061,6.051800000000014
-0.064,-0.047,-0.092,-0.061,6.052000000000021
-0.063,-0.046,-0.092,-0.061,6.052200000000028
-0.063,-0.046,-0.091,-0.061,6.052400000000034
-0.063,-0.046,-0.091,-0.061,6.052599999999984
-0.062,-0.046,-0.091,-0.061,6.052799999999991
-0.062,-0.046,-0.091,-0.061,6.052999999999997
-0.062,-0.046,-0.091,-0.061,6.053200000000004
-0.061,-0.045,-0.091,-0.061,6.0534000000000106
-0.061,-0.045,-0.09,-0.061,6.053600000000017
-0.061,-0.045,-0.09,-0.061,6.053800000000024
-0.061,-0.045,-0.09,-0.061,6.0540000000000305
-0.06,-0.045,-0.09,-0.061,6.054200000000037
-0.06,-0.045,-0.09,-0.061,6.054399999999987
-0.06,-0.045,-0.089,-0.061,6.0545999999999935
-0.06,-0.044,-0.089,-0.091,6.0548
-0.059,-0.044,-0.089,-0.091,6.055000000000007
-0.059,-0.044,-0.089,-0.122,6.0552000000000135
-0.059,-0.044,-0.089,-0.122,6.05540000000002
-0.059,-0.044,-0.089,-0.153,6.055600000000027
-0.059,-0.044,-0.088,-0.183,6.055800000000033
-0.059,-0.043,-0.088,-0.183,6.055999999999983
-0.059,-0.043,-0.088,-0.214,6.05619999999999
-0.058,-0.043,-0.088,-0.244,6.0563999999999965
-0.058,-0.043,-0.088,-0.244,6.056600000000003
-0.058,-0.043,-0.088,-0.275,6.05680000000001
-0.058,-0.043,-0.088,-0.305,6.057000000000016
-0.058,-0.042,-0.087,-0.336,6.057200000000023
-0.058,-0.042,-0.087,-0.336,6.05740000000003
-0.058,-0.042,-0.087,-0.366,6.057600000000036
-0.058,-0.042,-0.087,-0.366,6.057799999999986
-0.058,-0.042,-0.087,-0.366,6.057999999999993
-0.058,-0.041,-0.086,-0.397,6.058199999999999
-0.058,-0.041,-0.086,-0.397,6.058400000000006
-0.058,-0.041,-0.086,-0.397,6.058600000000013
-0.058,-0.041,-0.086,-0.397,6.058800000000019
-0.058,-0.041,-0.086,-0.397,6.059000000000026
-0.058,-0.041,-0.086,-0.366,6.059200000000033
-0.058,-0.041,-0.085,-0.366,6.059399999999982
-0.058,-0.041,-0.085,-0.336,6.059599999999989
-0.058,-0.041,-0.085,-0.336,6.059799999999996
-0.058,-0.04,-0.085,-0.305,6.060000000000002
-0.058,-0.04,-0.085,-0.275,6.060200000000009
-0.059,-0.04,-0.085,-0.275,6.0604000000000156
-0.059,-0.04,-0.084,-0.244,6.060600000000022
-0.059,-0.04,-0.084,-0.244,6.060800000000029
-0.059,-0.04,-0.084,-0.214,6.0610000000000355
-0.059,-0.04,-0.084,-0.214,6.061199999999985
-0.06,-0.04,-0.084,-0.214,6.061399999999992
-0.06,-0.04,-0.083,-0.183,6.0615999999999985
-0.06,-0.04,-0.083,-0.183,6.061800000000005
-0.061,-0.04,-0.083,-0.183,6.062000000000012
-0.061,-0.039,-0.083,-0.183,6.0622000000000185
-0.061,-0.039,-0.083,-0.183,6.062400000000025
-0.062,-0.039,-0.082,-0.183,6.062600000000032
-0.062,-0.039,-0.082,-0.183,6.0627999999999815
-0.063,-0.039,-0.082,-0.183,6.062999999999988
-0.063,-0.039,-0.082,-0.183,6.063199999999995
-0.063,-0.039,-0.082,-0.183,6.0634000000000015
-0.063,-0.039,-0.081,-0.214,6.063600000000008
-0.064,-0.039,-0.081,-0.214,6.063800000000015
-0.064,-0.039,-0.081,-0.214,6.064000000000021
-0.065,-0.039,-0.081,-0.214,6.064200000000028
-0.065,-0.039,-0.081,-0.244,6.064400000000035
-0.065,-0.039,-0.081,-0.244,6.0645999999999844
-0.066,-0.039,-0.08,-0.244,6.064799999999991
-0.066,-0.039,-0.08,-0.275,6.064999999999998
-0.067,-0.039,-0.08,-0.275,6.065200000000004
-0.067,-0.04,-0.08,-0.305,6.065400000000011
-0.067,-0.04,-0.08,-0.305,6.065600000000018
-0.067,-0.04,-0.079,-0.305,6.065800000000024
-0.068,-0.04,-0.079,-0.336,6.066000000000031
-0.068,-0.04,-0.079,-0.336,6.066199999999981
-0.069,-0.04,-0.079,-0.366,6.066399999999987
-0.069,-0.04,-0.078,-0.366,6.066599999999994
-0.07,-0.04,-0.078,-0.366,6.066800000000001
-0.07,-0.04,-0.078,-0.366,6.067000000000007
-0.07,-0.04,-0.078,-0.336,6.067200000000014
-0.07,-0.04,-0.078,-0.336,6.0674000000000206
-0.071,-0.04,-0.078,-0.305,6.067600000000027
-0.071,-0.04,-0.077,-0.305,6.067800000000034
-0.071,-0.04,-0.077,-0.275,6.067999999999984
-0.072,-0.04,-0.077,-0.244,6.06819999999999
-0.072,-0.041,-0.077,-0.214,6.068399999999997
-0.072,-0.041,-0.076,-0.214,6.0686000000000035
-0.072,-0.041,-0.076,-0.214,6.06880000000001
-0.073,-0.041,-0.076,-0.214,6.069000000000017
-0.073,-0.041,-0.076,-0.183,6.0692000000000235
-0.073,-0.041,-0.075,-0.183,6.06940000000003
-0.073,-0.041,-0.075,-0.183,6.069600000000037
-0.074,-0.041,-0.075,-0.183,6.0697999999999865
-0.074,-0.041,-0.075,-0.214,6.069999999999993
-0.074,-0.041,-0.074,-0.214,6.0702
-0.074,-0.041,-0.074,-0.214,6.0704000000000065
-0.074,-0.041,-0.074,-0.214,6.070600000000013
-0.074,-0.041,-0.074,-0.244,6.07080000000002
-0.074,-0.041,-0.074,-0.244,6.071000000000026
-0.074,-0.041,-0.073,-0.275,6.071200000000033
-0.074,-0.041,-0.073,-0.275,6.071399999999983
-0.074,-0.041,-0.073,-0.275,6.0715999999999894
-0.074,-0.041,-0.073,-0.305,6.071799999999996
-0.074,-0.041,-0.072,-0.305,6.072000000000003
-0.074,-0.041,-0.072,-0.305,6.072200000000009
-0.074,-0.041,-0.072,-0.305,6.072400000000016
-0.074,-0.041,-0.072,-0.275,6.072600000000023
-0.074,-0.041,-0.071,-0.275,6.072800000000029
-0.074,-0.041,-0.071,-0.275,6.073000000000036
-0.074,-0.041,-0.071,-0.275,6.073199999999986
-0.074,-0.041,-0.071,-0.244,6.073399999999992
-0.074,-0.041,-0.071,-0.244,6.073599999999999
-0.074,-0.041,-0.07,-0.244,6.073800000000006
-0.073,-0.041,-0.07,-0.214,6.074000000000012
-0.073,-0.041,-0.07,-0.214,6.074200000000019
-0.073,-0.041,-0.069,-0.214,6.074400000000026
-0.073,-0.041,-0.069,-0.214,6.074600000000032
-0.073,-0.041,-0.069,-0.214,6.074799999999982
-0.072,-0.042,-0.069,-0.244,6.074999999999989
-0.072,-0.042,-0.068,-0.244,6.075199999999995
-0.072,-0.042,-0.068,-0.275,6.075400000000002
-0.072,-0.042,-0.068,-0.305,6.0756000000000085
-0.071,-0.042,-0.067,-0.336,6.075800000000015
-0.071,-0.042,-0.067,-0.336,6.076000000000022
-0.071,-0.042,-0.067,-0.366,6.0762000000000285
-0.07,-0.042,-0.067,-0.366,6.076400000000035
-0.07,-0.042,-0.067,-0.397,6.076599999999985
-0.07,-0.042,-0.066,-0.397,6.0767999999999915
-0.07,-0.042,-0.066,-0.397,6.076999999999998
-0.07,-0.042,-0.066,-0.427,6.077200000000005
-0.069,-0.042,-0.065,-0.427,6.0774000000000115
-0.069,-0.042,-0.065,-0.427,6.077600000000018
-0.069,-0.042,-0.065,-0.427,6.077800000000025
-0.069,-0.042,-0.065,-0.397,6.078000000000031
-0.068,-0.042,-0.064,-0.397,6.078199999999981
-0.068,-0.042,-0.064,-0.366,6.078399999999988
-0.068,-0.042,-0.064,-0.366,6.0785999999999945
-0.068,-0.042,-0.063,-0.336,6.078800000000001
-0.068,-0.042,-0.063,-0.336,6.079000000000008
-0.068,-0.042,-0.063,-0.305,6.079200000000014
-0.068,-0.043,-0.063,-0.305,6.079400000000021
-0.068,-0.043,-0.062,-0.275,6.079600000000028
-0.068,-0.043,-0.062,-0.275,6.079800000000034
-0.067,-0.043,-0.062,-0.244,6.079999999999984
-0.067,-0.043,-0.061,-0.214,6.080199999999991
-0.067,-0.043,-0.061,-0.214,6.080399999999997
-0.068,-0.043,-0.061,-0.183,6.080600000000004
-0.068,-0.043,-0.06,-0.183,6.080800000000011
-0.068,-0.043,-0.06,-0.153,6.081000000000017
-0.068,-0.043,-0.06,-0.153,6.081200000000024
-0.068,-0.043,-0.06,-0.153,6.081400000000031
-0.068,-0.043,-0.059,-0.153,6.081600000000037
-0.068,-0.043,-0.059,-0.153,6.081799999999987
-0.068,-0.043,-0.059,-0.153,6.081999999999994
-0.068,-0.043,-0.058,-0.153,6.0822
-0.068,-0.043,-0.058,-0.153,6.082400000000007
-0.068,-0.043,-0.058,-0.153,6.0826000000000136
-0.068,-0.043,-0.057,-0.183,6.08280000000002
-0.068,-0.043,-0.057,-0.183,6.083000000000027
-0.068,-0.043,-0.057,-0.183,6.0832000000000335
-0.068,-0.043,-0.056,-0.214,6.083399999999983
-0.069,-0.043,-0.056,-0.214,6.08359999999999
-0.069,-0.043,-0.056,-0.244,6.0837999999999965
-0.069,-0.043,-0.056,-0.244,6.084000000000003
-0.069,-0.043,-0.055,-0.275,6.08420000000001
-0.069,-0.043,-0.055,-0.275,6.0844000000000165
-0.069,-0.043,-0.055,-0.275,6.084600000000023
-0.069,-0.043,-0.054,-0.305,6.08480000000003
-0.069,-0.043,-0.054,-0.305,6.085000000000036
-0.07,-0.043,-0.054,-0.336,6.085199999999986
-0.07,-0.044,-0.053,-0.336,6.085399999999993
-0.07,-0.044,-0.053,-0.336,6.0855999999999995
-0.07,-0.044,-0.053,-0.336,6.085800000000006
-0.07,-0.044,-0.052,-0.336,6.086000000000013
-0.07,-0.044,-0.052,-0.305,6.086200000000019
-0.07,-0.044,-0.052,-0.305,6.086400000000026
-0.07,-0.044,-0.051,-0.305,6.086600000000033
-0.07,-0.044,-0.051,-0.275,6.0867999999999824
-0.07,-0.044,-0.051,-0.275,6.086999999999989
-0.07,-0.044,-0.05,-0.275,6.087199999999996
-0.07,-0.044,-0.05,-0.275,6.087400000000002
-0.07,-0.044,-0.05,-0.275,6.087600000000009
-0.07,-0.044,-0.049,-0.275,6.087800000000016
-0.07,-0.044,-0.049,-0.275,6.088000000000022
-0.07,-0.044,-0.049,-0.244,6.088200000000029
-0.07,-0.044,-0.048,-0.244,6.088400000000036
-0.07,-0.044,-0.048,-0.244,6.088599999999985
-0.07,-0.044,-0.048,-0.244,6.088799999999992
-0.07,-0.044,-0.047,-0.244,6.088999999999999
-0.07,-0.044,-0.047,-0.244,6.089200000000005
-0.07,-0.044,-0.046,-0.275,6.089400000000012
-0.07,-0.044,-0.046,-0.275,6.0896000000000186
-0.07,-0.044,-0.046,-0.275,6.089800000000025
-0.069,-0.044,-0.045,-0.244,6.090000000000032
-0.069,-0.044,-0.045,-0.244,6.090199999999982
-0.069,-0.044,-0.045,-0.244,6.090399999999988
-0.069,-0.044,-0.044,-0.244,6.090599999999995
-0.069,-0.043,-0.044,-0.244,6.0908000000000015
-0.069,-0.043,-0.044,-0.244,6.091000000000008
-0.069,-0.043,-0.043,-0.214,6.091200000000015
-0.069,-0.043,-0.043,-0.214,6.0914000000000215
-0.069,-0.043,-0.043,-0.214,6.091600000000028
-0.069,-0.043,-0.042,-0.183,6.091800000000035
-0.069,-0.043,-0.042,-0.183,6.0919999999999845
-0.069,-0.043,-0.042,-0.153,6.092199999999991
-0.069,-0.043,-0.041,-0.153,6.092399999999998
-0.069,-0.043,-0.041,-0.122,6.0926000000000045
-0.069,-0.043,-0.04,-0.122,6.092800000000011
-0.069,-0.043,-0.04,-0.091,6.093000000000018
-0.069,-0.043,-0.04,-0.091,6.093200000000024
-0.069,-0.043,-0.039,-0.061,6.093400000000031
-0.069,-0.043,-0.039,-0.061,6.093599999999981
-0.069,-0.043,-0.038,-0.03,6.0937999999999874
-0.069,-0.043,-0.038,-0.03,6.093999999999994
-0.069,-0.043,-0.038,0.0,6.094200000000001
-0.069,-0.043,-0.038,0.03,6.094400000000007
-0.069,-0.043,-0.037,0.03,6.094600000000014
-0.07,-0.043,-0.037,0.03,6.094800000000021
-0.07,-0.043,-0.036,0.03,6.095000000000027
-0.07,-0.043,-0.036,0.03,6.095200000000034
-0.07,-0.044,-0.035,0.03,6.095399999999984
-0.07,-0.044,-0.035,0.03,6.09559999999999
-0.07,-0.044,-0.035,0.0,6.095799999999997
-0.07,-0.044,-0.034,0.0,6.096000000000004
-0.07,-0.044,-0.034,0.0,6.09620000000001
-0.07,-0.044,-0.034,0.0,6.096400000000017
-0.07,-0.044,-0.033,0.0,6.096600000000024
-0.071,-0.044,-0.033,-0.03,6.09680000000003
-0.071,-0.044,-0.032,-0.03,6.097000000000037
-0.071,-0.044,-0.032,-0.03,6.097199999999987
-0.071,-0.044,-0.032,-0.03,6.097399999999993
-0.071,-0.044,-0.031,-0.03,6.0976
-0.071,-0.044,-0.031,-0.03,6.0978000000000065
-0.072,-0.044,-0.031,-0.03,6.098000000000013
-0.072,-0.045,-0.03,-0.061,6.09820000000002
-0.072,-0.045,-0.03,-0.061,6.0984000000000265
-0.072,-0.045,-0.029,-0.061,6.098600000000033
-0.072,-0.045,-0.029,-0.061,6.098799999999983
-0.072,-0.045,-0.028,-0.061,6.0989999999999895
-0.073,-0.045,-0.028,-0.061,6.099199999999996
-0.073,-0.045,-0.028,-0.061,6.099400000000003
-0.073,-0.045,-0.027,-0.061,6.0996000000000095
-0.073,-0.045,-0.027,-0.061,6.099800000000016
-0.073,-0.045,-0.027,-0.061,6.100000000000023
-0.073,-0.045,-0.026,-0.03,6.100200000000029
-0.073,-0.045,-0.026,-0.03,6.100400000000036
-0.073,-0.045,-0.025,-0.03,6.100599999999986
-0.074,-0.045,-0.025,-0.03,6.1007999999999925
-0.074,-0.045,-0.024,-0.03,6.100999999999999
-0.074,-0.045,-0.024,-0.03,6.101200000000006
-0.074,-0.045,-0.024,0.0,6.101400000000012
-0.074,-0.045,-0.023,0.0,6.101600000000019
-0.074,-0.045,-0.023,0.0,6.101800000000026
-0.074,-0.045,-0.022,0.0,6.102000000000032
-0.074,-0.045,-0.022,0.0,6.102199999999982
-0.074,-0.045,-0.022,0.03,6.102399999999989
-0.074,-0.046,-0.021,0.03,6.102599999999995
-0.074,-0.046,-0.021,0.03,6.102800000000002
-0.074,-0.046,-0.02,0.061,6.103000000000009
-0.075,-0.046,-0.02,0.061,6.103200000000015
-0.075,-0.046,-0.02,0.061,6.103400000000022
-0.075,-0.046,-0.019,0.091,6.103600000000029
-0.075,-0.046,-0.019,0.091,6.103800000000035
-0.075,-0.046,-0.018,0.122,6.103999999999985
-0.075,-0.046,-0.018,0.122,6.104199999999992
-0.075,-0.046,-0.017,0.122,6.104399999999998
-0.075,-0.046,-0.017,0.122,6.104600000000005
-0.075,-0.046,-0.016,0.153,6.1048000000000116
-0.075,-0.046,-0.016,0.153,6.105000000000018
-0.076,-0.046,-0.016,0.153,6.105200000000025
-0.076,-0.046,-0.015,0.183,6.1054000000000315
-0.076,-0.046,-0.015,0.183,6.105599999999981
-0.076,-0.046,-0.015,0.183,6.105799999999988
-0.076,-0.046,-0.014,0.183,6.1059999999999945
-0.076,-0.046,-0.014,0.153,6.106200000000001
-0.076,-0.046,-0.013,0.153,6.106400000000008
-0.076,-0.046,-0.013,0.153,6.1066000000000145
-0.076,-0.046,-0.013,0.153,6.106800000000021
-0.076,-0.046,-0.012,0.122,6.107000000000028
-0.076,-0.046,-0.012,0.091,6.107200000000034
-0.076,-0.046,-0.011,0.091,6.107399999999984
-0.076,-0.046,-0.011,0.061,6.107599999999991
-0.076,-0.046,-0.01,0.061,6.1077999999999975
-0.076,-0.046,-0.01,0.03,6.108000000000004
-0.076,-0.046,-0.009,0.03,6.108200000000011
-0.076,-0.046,-0.009,0.03,6.108400000000017
-0.076,-0.046,-0.009,0.0,6.108600000000024
-0.075,-0.046,-0.008,0.0,6.108800000000031
-0.075,-0.046,-0.008,0.0,6.109000000000037
-0.075,-0.046,-0.007,0.0,6.109199999999987
-0.075,-0.046,-0.007,0.03,6.109399999999994
-0.075,-0.046,-0.006,0.03,6.1096
-0.074,-0.046,-0.006,0.03,6.109800000000007
-0.074,-0.046,-0.005,0.03,6.110000000000014
-0.074,-0.045,-0.005,0.03,6.11020000000002
-0.074,-0.045,-0.005,0.061,6.110400000000027
-0.074,-0.045,-0.004,0.061,6.110600000000034
-0.073,-0.045,-0.004,0.091,6.110799999999983
-0.073,-0.045,-0.003,0.091,6.11099999999999
-0.073,-0.045,-0.003,0.122,6.111199999999997
-0.072,-0.045,-0.002,0.122,6.111400000000003
-0.072,-0.045,-0.002,0.122,6.11160000000001
-0.072,-0.045,-0.002,0.122,6.1118000000000166
-0.071,-0.044,-0.001,0.122,6.112000000000023
-0.071,-0.044,-0.001,0.122,6.11220000000003
-0.071,-0.044,-0.0,0.091,6.1124000000000365
-0.071,-0.044,0.0,0.091,6.112599999999986
-0.07,-0.044,0.001,0.091,6.112799999999993
-0.07,-0.043,0.001,0.061,6.1129999999999995
-0.07,-0.043,0.002,0.061,6.113200000000006
-0.07,-0.043,0.002,0.061,6.113400000000013
-0.069,-0.043,0.002,0.061,6.1136000000000195
-0.069,-0.043,0.003,0.061,6.113800000000026
-0.069,-0.042,0.003,0.061,6.114000000000033
-0.068,-0.042,0.004,0.061,6.1141999999999825
-0.068,-0.042,0.004,0.091,6.114399999999989
-0.068,-0.042,0.005,0.091,6.114599999999996
-0.068,-0.041,0.005,0.122,6.1148000000000025
-0.067,-0.041,0.005,0.122,6.115000000000009
-0.067,-0.041,0.006,0.122,6.115200000000016
-0.067,-0.041,0.006,0.153,6.115400000000022
-0.067,-0.041,0.007,0.153,6.115600000000029
-0.066,-0.041,0.007,0.122,6.115800000000036
-0.066,-0.04,0.008,0.122,6.1159999999999854
-0.066,-0.04,0.008,0.122,6.116199999999992
-0.065,-0.04,0.009,0.122,6.116399999999999
-0.065,-0.04,0.009,0.122,6.116600000000005
-0.065,-0.039,0.009,0.122,6.116800000000012
-0.064,-0.039,0.01,0.122,6.117000000000019
-0.064,-0.039,0.01,0.153,6.117200000000025
-0.064,-0.039,0.011,0.153,6.117400000000032
-0.063,-0.039,0.011,0.153,6.117599999999982
-0.063,-0.038,0.012,0.153,6.117799999999988
-0.063,-0.038,0.012,0.183,6.117999999999995
-0.063,-0.038,0.013,0.183,6.118200000000002
-0.063,-0.038,0.013,0.183,6.118400000000008
-0.062,-0.038,0.013,0.183,6.118600000000015
-0.062,-0.038,0.014,0.183,6.1188000000000216
-0.062,-0.038,0.014,0.183,6.119000000000028
-0.062,-0.038,0.015,0.183,6.119200000000035
-0.061,-0.038,0.015,0.183,6.119399999999985
-0.061,-0.038,0.016,0.183,6.119599999999991
-0.061,-0.038,0.016,0.183,6.119799999999998
